"commodity","measure","Unit","Date","Value"
"Aluminum","Nominal U.S. Dollars","$/mt","2022","2705"
"Aluminum","Nominal U.S. Dollars","$/mt","2023","2256"
"Aluminum","Nominal U.S. Dollars","$/mt","2024","2475"
"Aluminum","Nominal U.S. Dollars","$/mt","2025","2500"
"Aluminum","Nominal U.S. Dollars","$/mt","2026","2600"
